timestamp,open,high,low,close,volume
2025-01-16 11:00:00,63101.61,64123.45,63010.53,64043.38,1279.41
2025-01-16 12:00:00,64026.18,64865.67,63466.42,64609.34,1743.25
2025-01-16 13:00:00,64394.51,65490.69,64043.25,65123.81,907.85
2025-01-16 14:00:00,64979.79,65079.87,64652.1,64905.12,1666.65
2025-01-16 15:00:00,65086.29,65154.38,64240.17,64785.48,643.28
2025-01-16 16:00:00,64910.5,66431.58,64718.21,66024.09,1158.36
2025-01-16 17:00:00,66061.09,66201.16,65436.92,65592.32,1063.73
2025-01-16 18:00:00,65663.98,65877.29,65627.99,65733.86,966.46
2025-01-16 19:00:00,65685.22,66210.26,65396.98,65580.91,868.14
2025-01-16 20:00:00,65672.33,66057.53,65397.68,65518.77,969.73
2025-01-16 21:00:00,65577.44,65946.89,64227.16,64612.88,1218.56
2025-01-16 22:00:00,64836.76,66559.97,64674.4,66348.3,332.6
2025-01-16 23:00:00,66276.29,66482.03,65765.12,65820.45,832.73
2025-01-17 00:00:00,65559.9,66470.41,65481.47,66115.78,2121.83
2025-01-17 01:00:00,65994.21,66088.59,64035.91,64390.36,2222.2
2025-01-17 02:00:00,64232.02,64765.62,64198.0,64615.29,2381.84
2025-01-17 03:00:00,64421.06,64800.13,64071.33,64648.95,1084.37
2025-01-17 04:00:00,64688.78,64775.82,64389.43,64500.11,1339.95
2025-01-17 05:00:00,64452.43,64769.41,64089.55,64759.94,1022.01
2025-01-17 06:00:00,64530.29,65705.36,64319.35,65409.15,838.36
2025-01-17 07:00:00,65588.95,66617.95,63914.49,64253.77,1315.19
2025-01-17 08:00:00,64246.72,64662.47,64039.45,64494.42,1316.36
2025-01-17 09:00:00,64505.98,64554.77,64380.38,64443.19,1576.62
2025-01-17 10:00:00,64519.69,64731.28,62626.04,62687.08,1274.68
2025-01-17 11:00:00,62638.37,63705.52,62396.31,63405.13,1325.94
2025-01-17 12:00:00,63281.92,63480.22,62202.77,62472.15,1604.52
2025-01-17 13:00:00,62536.26,63214.97,62335.68,63052.24,1298.47
2025-01-17 14:00:00,63153.18,64071.31,62929.52,63692.69,1261.15
2025-01-17 15:00:00,63829.01,64157.56,63776.97,63875.91,634.9
2025-01-17 16:00:00,63789.65,64042.4,63663.08,63761.26,100.0
2025-01-17 17:00:00,63788.46,64113.88,63578.2,63853.01,1478.91
2025-01-17 18:00:00,63647.72,63892.49,62928.78,63225.91,1481.01
2025-01-17 19:00:00,63201.4,63834.63,62896.96,63097.42,396.82
2025-01-17 20:00:00,63104.99,63774.07,62692.02,63343.13,100.0
2025-01-17 21:00:00,63366.42,64970.71,63300.0,64570.71,944.23
2025-01-17 22:00:00,64674.94,64828.98,63947.95,64109.98,1617.46
2025-01-17 23:00:00,64463.82,64946.11,64455.58,64781.25,164.7
2025-01-18 00:00:00,64691.24,64860.76,64442.03,64491.16,619.72
2025-01-18 01:00:00,64635.75,64703.53,64529.79,64700.52,1087.62
2025-01-18 02:00:00,64807.29,65020.55,64212.47,64310.14,403.78
2025-01-18 03:00:00,64204.76,64485.46,63879.24,63963.21,1134.42
2025-01-18 04:00:00,64072.06,64197.15,64015.06,64048.12,1136.42
2025-01-18 05:00:00,63973.47,64016.42,62032.8,62477.25,1696.99
2025-01-18 06:00:00,62597.88,63462.39,62536.12,63434.27,824.79
2025-01-18 07:00:00,63394.17,64232.25,63349.97,63847.93,846.48
2025-01-18 08:00:00,63847.99,64759.87,63114.96,64295.7,794.85
2025-01-18 09:00:00,64138.73,64186.12,63732.19,63876.95,1767.05
2025-01-18 10:00:00,63918.69,64374.32,63554.73,64174.67,1559.6
2025-01-18 11:00:00,64164.95,65005.85,63666.46,64659.33,1485.99
2025-01-18 12:00:00,64708.0,64989.37,63827.81,64189.01,485.5
2025-01-18 13:00:00,64399.89,64605.46,63779.33,63884.29,1381.66
2025-01-18 14:00:00,63814.77,63827.83,63455.13,63774.7,1376.69
2025-01-18 15:00:00,63709.24,64025.99,62812.14,63627.31,917.35
2025-01-18 16:00:00,63934.33,64506.11,63850.29,64499.9,1099.69
2025-01-18 17:00:00,64570.47,64930.23,63644.12,63872.59,1467.17
2025-01-18 18:00:00,63928.6,64220.4,63739.43,64005.07,834.94
2025-01-18 19:00:00,63931.64,64556.85,63535.55,64060.69,286.42
2025-01-18 20:00:00,64081.8,64234.12,64003.64,64178.49,903.49
2025-01-18 21:00:00,64369.73,64636.38,63370.87,63403.6,328.5
2025-01-18 22:00:00,63381.3,64504.48,63308.19,64497.74,546.06
2025-01-18 23:00:00,64418.24,64520.57,63829.29,64240.96,1306.37
2025-01-19 00:00:00,64098.16,64480.49,63732.75,64320.26,1824.92
2025-01-19 01:00:00,64189.68,64593.3,63658.81,63733.38,1304.26
2025-01-19 02:00:00,63859.23,63976.74,63810.78,63874.59,584.83
2025-01-19 03:00:00,64141.53,64200.78,62535.29,63174.49,1154.17
2025-01-19 04:00:00,63150.48,63207.44,62555.54,62987.9,100.0
2025-01-19 05:00:00,63181.08,63265.31,62210.78,62344.59,1426.67
2025-01-19 06:00:00,62145.32,63127.22,61721.74,62494.68,1151.07
2025-01-19 07:00:00,62411.94,62746.16,62211.76,62740.16,1296.52
2025-01-19 08:00:00,62966.57,63193.17,62502.53,62909.33,530.87
2025-01-19 09:00:00,62968.77,64080.0,62870.2,63966.26,1158.06
2025-01-19 10:00:00,63806.3,64539.3,63662.07,64255.82,835.43
2025-01-19 11:00:00,64289.99,64311.25,63400.83,64073.51,910.16
2025-01-19 12:00:00,64027.59,64265.84,63619.32,63677.01,730.07
2025-01-19 13:00:00,63845.29,65010.07,63249.44,64815.48,1655.72
2025-01-19 14:00:00,64726.73,65946.48,64437.86,65303.21,483.48
2025-01-19 15:00:00,65398.65,65785.67,65265.55,65473.38,1354.59
2025-01-19 16:00:00,65487.25,66587.04,64975.06,65935.45,1877.05
2025-01-19 17:00:00,65949.21,66387.88,65360.56,65422.42,1540.7
2025-01-19 18:00:00,65405.73,66941.74,65401.78,66459.52,534.92
2025-01-19 19:00:00,66507.85,67305.51,65641.85,67164.21,1198.16
2025-01-19 20:00:00,67222.88,67979.34,66862.88,67561.88,1390.54
2025-01-19 21:00:00,67723.02,67831.25,66418.37,66586.23,1127.1
2025-01-19 22:00:00,66632.53,66857.65,66363.17,66374.51,495.1
2025-01-19 23:00:00,66230.36,67129.94,66009.71,66746.55,1309.23
2025-01-20 00:00:00,66516.16,66913.3,65807.56,66131.99,825.55
2025-01-20 01:00:00,66193.1,66861.83,65995.35,66777.85,1799.52
2025-01-20 02:00:00,67010.09,67761.92,66739.28,67733.03,692.66
2025-01-20 03:00:00,67803.81,68632.94,67583.3,68155.31,300.3
2025-01-20 04:00:00,68298.7,68429.82,67600.66,67685.33,2087.64
2025-01-20 05:00:00,68106.33,68650.47,67924.31,68587.65,1514.5
2025-01-20 06:00:00,68543.66,69923.05,68373.08,69842.71,1522.48
2025-01-20 07:00:00,69901.6,70775.69,69706.47,70557.93,543.82
2025-01-20 08:00:00,70619.95,71403.72,70028.69,71240.66,1085.1
2025-01-20 09:00:00,71335.94,71474.01,70382.88,70628.5,1523.72
2025-01-20 10:00:00,70586.98,71142.89,70460.97,70607.02,1448.03
2025-01-20 11:00:00,70688.25,71130.55,70685.75,71112.85,729.91
2025-01-20 12:00:00,71212.24,71759.34,71024.94,71583.24,100.0
2025-01-20 13:00:00,71740.31,72049.79,71220.73,71468.54,841.88
2025-01-20 14:00:00,71620.04,72380.1,71130.89,72133.56,1677.67
2025-01-20 15:00:00,72171.25,72222.99,71337.67,71976.91,1231.25
2025-01-20 16:00:00,71828.73,72375.47,70534.34,70928.95,810.64
2025-01-20 17:00:00,71146.52,71753.88,70441.01,70836.46,1661.49
2025-01-20 18:00:00,70814.38,70871.04,70320.05,70496.93,1603.53
2025-01-20 19:00:00,70701.15,71169.92,70371.71,70517.5,1156.12
2025-01-20 20:00:00,70381.57,70502.55,69761.32,69778.3,1102.11
2025-01-20 21:00:00,69672.44,69994.41,69271.88,69581.59,1530.66
2025-01-20 22:00:00,69324.67,69843.4,68526.17,68749.61,1041.23
2025-01-20 23:00:00,68550.29,68894.39,67916.44,67986.9,1116.86
2025-01-21 00:00:00,67888.76,68262.77,67796.55,68076.69,1864.41
2025-01-21 01:00:00,68259.2,68542.39,67166.77,67440.38,545.83
2025-01-21 02:00:00,67550.81,69042.6,67240.92,68657.25,1672.62
2025-01-21 03:00:00,68694.53,69259.8,68560.34,69142.06,401.91
2025-01-21 04:00:00,69286.89,70247.02,69271.82,70166.55,361.41
2025-01-21 05:00:00,70238.71,70732.74,69843.85,70710.76,900.17
2025-01-21 06:00:00,70790.6,70798.94,70078.42,70139.57,1204.62
2025-01-21 07:00:00,70087.73,70377.21,69912.66,70065.67,199.86
2025-01-21 08:00:00,70310.84,71813.5,70068.37,71352.47,896.66
2025-01-21 09:00:00,71390.07,71755.51,71110.3,71671.51,694.15
2025-01-21 10:00:00,71540.18,71564.21,70762.47,71016.63,1414.21
2025-01-21 11:00:00,71227.87,71313.13,70708.83,70885.94,1284.01
2025-01-21 12:00:00,70896.7,71666.53,70457.97,71494.14,1518.85
2025-01-21 13:00:00,71621.01,71634.6,70902.88,71145.96,961.67
2025-01-21 14:00:00,71298.63,73342.44,70806.3,73055.34,1398.3
2025-01-21 15:00:00,73160.77,73692.38,72576.0,73065.03,1359.55
2025-01-21 16:00:00,72976.49,75044.47,72696.75,74304.21,907.16
2025-01-21 17:00:00,74431.95,74448.85,74208.81,74218.24,100.0
2025-01-21 18:00:00,74216.18,74399.17,73245.96,73778.51,430.72
2025-01-21 19:00:00,73898.5,74001.87,73474.74,73766.25,1187.92
